category,title,resource,region,statusWord,message
Network Security Groups,Open Oracle,N/A,japaneast,OK,No security groups found
Network Security Groups,Open Oracle,N/A,brazilsouth,OK,No security groups found
Network Security Groups,Open Oracle,N/A,australiaeast,OK,No security groups found
Network Security Groups,Open Oracle,N/A,australiasoutheast,OK,No security groups found
Network Security Groups,Open Oracle,N/A,southindia,OK,No security groups found
Network Security Groups,Open Oracle,N/A,centralindia,OK,No security groups found
Network Security Groups,Open Oracle,N/A,westindia,OK,No security groups found
Network Security Groups,Open Oracle,N/A,canadacentral,OK,No security groups found
Network Security Groups,Open Oracle,N/A,canadaeast,OK,No security groups found
Network Security Groups,Open Oracle,N/A,uksouth,OK,No security groups found
Network Security Groups,Open Oracle,N/A,ukwest,OK,No security groups found
Network Security Groups,Open Oracle,N/A,westcentralus,OK,No security groups found
Network Security Groups,Open Oracle,N/A,westus2,OK,No security groups found
Network Security Groups,Open Oracle,N/A,koreacentral,OK,No security groups found
Network Security Groups,Open Oracle,N/A,koreasouth,OK,No security groups found
Network Security Groups,Open Oracle,N/A,francecentral,OK,No security groups found
Network Security Groups,Open Oracle,N/A,francesouth,OK,No security groups found
Network Security Groups,Open Oracle,N/A,australiacentral,OK,No security groups found
Network Security Groups,Open Oracle,N/A,australiacentral2,OK,No security groups found
Network Security Groups,Open Oracle,N/A,southafricanorth,OK,No security groups found
Network Security Groups,Open Oracle,N/A,southafricawest,OK,No security groups found
Network Security Groups,Open Oracle,N/A,uaenorth,OK,No security groups found
Network Security Groups,Open Oracle,N/A,uaecentral,OK,No security groups found
Network Security Groups,Open Oracle,N/A,global,OK,No security groups found
Network Security Groups,Open Kibana,N/A,eastasia,OK,No security groups found
Network Security Groups,Open Kibana,N/A,southeastasia,OK,No security groups found
Network Security Groups,Open Kibana,N/A,centralus,OK,No security groups found
Network Security Groups,Open Kibana,N/A,eastus,OK,No security groups found
Network Security Groups,Open Kibana,N/A,eastus2,OK,No security groups found
Network Security Groups,Open Kibana,N/A,westus,OK,No security groups found
Network Security Groups,Open Kibana,N/A,northcentralus,OK,No security groups found
Network Security Groups,Open Kibana,N/A,southcentralus,OK,No security groups found
Network Security Groups,Open Kibana,N/A,northeurope,OK,No security groups found
Network Security Groups,Open Kibana,N/A,westeurope,OK,No security groups found
Network Security Groups,Open Kibana,N/A,germanycentral,OK,No security groups found
Network Security Groups,Open Kibana,N/A,germanynortheast,OK,No security groups found
Network Security Groups,Open Kibana,N/A,germanywestcentral,OK,No security groups found
Network Security Groups,Open Kibana,N/A,germanynorth,OK,No security groups found
Network Security Groups,Open Kibana,N/A,switzerlandnorth,OK,No security groups found
Network Security Groups,Open Kibana,N/A,switzerlandwest,OK,No security groups found
Network Security Groups,Open Kibana,N/A,norwaywest,OK,No security groups found
Network Security Groups,Open Kibana,N/A,norwayeast,OK,No security groups found
Network Security Groups,Open Kibana,N/A,japanwest,OK,No security groups found
Network Security Groups,Open Kibana,N/A,japaneast,OK,No security groups found
Network Security Groups,Open Kibana,N/A,brazilsouth,OK,No security groups found
Network Security Groups,Open Kibana,N/A,australiaeast,OK,No security groups found
Network Security Groups,Open Kibana,N/A,australiasoutheast,OK,No security groups found
Network Security Groups,Open Kibana,N/A,southindia,OK,No security groups found
Network Security Groups,Open Kibana,N/A,centralindia,OK,No security groups found
Network Security Groups,Open Kibana,N/A,westindia,OK,No security groups found
Network Security Groups,Open Kibana,N/A,canadacentral,OK,No security groups found
Network Security Groups,Open Kibana,N/A,canadaeast,OK,No security groups found
Network Security Groups,Open Kibana,N/A,uksouth,OK,No security groups found
Network Security Groups,Open Kibana,N/A,ukwest,OK,No security groups found
Network Security Groups,Open Kibana,N/A,westcentralus,OK,No security groups found
Network Security Groups,Open Kibana,N/A,westus2,OK,No security groups found
Network Security Groups,Open Kibana,N/A,koreacentral,OK,No security groups found
Network Security Groups,Open Kibana,N/A,koreasouth,OK,No security groups found
Network Security Groups,Open Kibana,N/A,francecentral,OK,No security groups found
Network Security Groups,Open Kibana,N/A,francesouth,OK,No security groups found
Network Security Groups,Open Kibana,N/A,australiacentral,OK,No security groups found
Network Security Groups,Open Kibana,N/A,australiacentral2,OK,No security groups found
Network Security Groups,Open Kibana,N/A,southafricanorth,OK,No security groups found
Network Security Groups,Open Kibana,N/A,southafricawest,OK,No security groups found
Network Security Groups,Open Kibana,N/A,uaenorth,OK,No security groups found
Network Security Groups,Open Kibana,N/A,uaecentral,OK,No security groups found
Network Security Groups,Open Kibana,N/A,global,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,eastasia,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,southeastasia,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,centralus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,eastus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,eastus2,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,westus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,northcentralus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,southcentralus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,northeurope,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,westeurope,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,germanycentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,germanynortheast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,germanywestcentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,germanynorth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,switzerlandnorth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,switzerlandwest,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,norwaywest,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,norwayeast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,japanwest,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,japaneast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,brazilsouth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,australiaeast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,australiasoutheast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,southindia,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,centralindia,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,westindia,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,canadacentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,canadaeast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,uksouth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,ukwest,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,westcentralus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,westus2,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,koreacentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,koreasouth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,francecentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,francesouth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,australiacentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,australiacentral2,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,southafricanorth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,southafricawest,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,uaenorth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,uaecentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode Metadata Service,N/A,global,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,eastasia,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,southeastasia,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,centralus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,eastus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,eastus2,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,westus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,northcentralus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,southcentralus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,northeurope,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,westeurope,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,germanycentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,germanynortheast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,germanywestcentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,germanynorth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,switzerlandnorth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,switzerlandwest,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,norwaywest,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,norwayeast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,japanwest,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,japaneast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,brazilsouth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,australiaeast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,australiasoutheast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,southindia,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,centralindia,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,westindia,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,canadacentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,canadaeast,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,uksouth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,ukwest,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,westcentralus,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,westus2,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,koreacentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,koreasouth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,francecentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,francesouth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,australiacentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,australiacentral2,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,southafricanorth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,southafricawest,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,uaenorth,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,uaecentral,OK,No security groups found
Network Security Groups,Open Hadoop HDFS NameNode WebUI,N/A,global,OK,No security groups found
Network Security Groups,Open FTP,N/A,eastasia,OK,No security groups found
Network Security Groups,Open FTP,N/A,southeastasia,OK,No security groups found
Network Security Groups,Open FTP,N/A,centralus,OK,No security groups found
Network Security Groups,Open FTP,N/A,eastus,OK,No security groups found
Network Security Groups,Open FTP,N/A,eastus2,OK,No security groups found
Network Security Groups,Open FTP,N/A,westus,OK,No security groups found
Network Security Groups,Open FTP,N/A,northcentralus,OK,No security groups found
Network Security Groups,Open FTP,N/A,southcentralus,OK,No security groups found
Network Security Groups,Open FTP,N/A,northeurope,OK,No security groups found
Network Security Groups,Open FTP,N/A,westeurope,OK,No security groups found
Network Security Groups,Open FTP,N/A,germanycentral,OK,No security groups found
Network Security Groups,Open FTP,N/A,germanynortheast,OK,No security groups found
Network Security Groups,Open FTP,N/A,germanywestcentral,OK,No security groups found
Network Security Groups,Open FTP,N/A,germanynorth,OK,No security groups found
Network Security Groups,Open FTP,N/A,switzerlandnorth,OK,No security groups found
Network Security Groups,Open FTP,N/A,switzerlandwest,OK,No security groups found
Network Security Groups,Open FTP,N/A,norwaywest,OK,No security groups found
Network Security Groups,Open FTP,N/A,norwayeast,OK,No security groups found
Network Security Groups,Open FTP,N/A,japanwest,OK,No security groups found
Network Security Groups,Open FTP,N/A,japaneast,OK,No security groups found
Network Security Groups,Open FTP,N/A,brazilsouth,OK,No security groups found
Network Security Groups,Open FTP,N/A,australiaeast,OK,No security groups found
Network Security Groups,Open FTP,N/A,australiasoutheast,OK,No security groups found
Network Security Groups,Open FTP,N/A,southindia,OK,No security groups found
Network Security Groups,Open FTP,N/A,centralindia,OK,No security groups found
Network Security Groups,Open FTP,N/A,westindia,OK,No security groups found
Network Security Groups,Open FTP,N/A,canadacentral,OK,No security groups found
Network Security Groups,Open FTP,N/A,canadaeast,OK,No security groups found
Network Security Groups,Open FTP,N/A,uksouth,OK,No security groups found
Network Security Groups,Open FTP,N/A,ukwest,OK,No security groups found
Network Security Groups,Open FTP,N/A,westcentralus,OK,No security groups found
Network Security Groups,Open FTP,N/A,westus2,OK,No security groups found
Network Security Groups,Open FTP,N/A,koreacentral,OK,No security groups found
Network Security Groups,Open FTP,N/A,koreasouth,OK,No security groups found
Network Security Groups,Open FTP,N/A,francecentral,OK,No security groups found
Network Security Groups,Open FTP,N/A,francesouth,OK,No security groups found
Network Security Groups,Open FTP,N/A,australiacentral,OK,No security groups found
Network Security Groups,Open FTP,N/A,australiacentral2,OK,No security groups found
Network Security Groups,Open FTP,N/A,southafricanorth,OK,No security groups found
Network Security Groups,Open FTP,N/A,southafricawest,OK,No security groups found
Network Security Groups,Open FTP,N/A,uaenorth,OK,No security groups found
Network Security Groups,Open FTP,N/A,uaecentral,OK,No security groups found
Network Security Groups,Open FTP,N/A,global,OK,No security groups found
Network Security Groups,Open SSH,N/A,eastasia,OK,No security groups found
Network Security Groups,Open SSH,N/A,southeastasia,OK,No security groups found
Network Security Groups,Open SSH,N/A,centralus,OK,No security groups found
Network Security Groups,Open SSH,N/A,eastus,OK,No security groups found
Network Security Groups,Open SSH,N/A,eastus2,OK,No security groups found
Network Security Groups,Open SSH,N/A,westus,OK,No security groups found
Network Security Groups,Open SSH,N/A,northcentralus,OK,No security groups found
Network Security Groups,Open SSH,N/A,southcentralus,OK,No security groups found
Network Security Groups,Open SSH,N/A,northeurope,OK,No security groups found
Network Security Groups,Open SSH,N/A,westeurope,OK,No security groups found
Network Security Groups,Open SSH,N/A,germanycentral,OK,No security groups found
Network Security Groups,Open SSH,N/A,germanynortheast,OK,No security groups found
Network Security Groups,Open SSH,N/A,germanywestcentral,OK,No security groups found
Network Security Groups,Open SSH,N/A,germanynorth,OK,No security groups found
Network Security Groups,Open SSH,N/A,switzerlandnorth,OK,No security groups found
Network Security Groups,Open SSH,N/A,switzerlandwest,OK,No security groups found
Network Security Groups,Open SSH,N/A,norwaywest,OK,No security groups found
Network Security Groups,Open SSH,N/A,norwayeast,OK,No security groups found
Network Security Groups,Open SSH,N/A,japanwest,OK,No security groups found
Network Security Groups,Open SSH,N/A,japaneast,OK,No security groups found
Network Security Groups,Open SSH,N/A,brazilsouth,OK,No security groups found
Network Security Groups,Open SSH,N/A,australiaeast,OK,No security groups found
Network Security Groups,Open SSH,N/A,australiasoutheast,OK,No security groups found
Network Security Groups,Open SSH,N/A,southindia,OK,No security groups found
Network Security Groups,Open SSH,N/A,centralindia,OK,No security groups found
Network Security Groups,Open SSH,N/A,westindia,OK,No security groups found
Network Security Groups,Open SSH,N/A,canadacentral,OK,No security groups found
Network Security Groups,Open SSH,N/A,canadaeast,OK,No security groups found
Network Security Groups,Open SSH,N/A,uksouth,OK,No security groups found
Network Security Groups,Open SSH,N/A,ukwest,OK,No security groups found
Network Security Groups,Open SSH,N/A,westcentralus,OK,No security groups found
Network Security Groups,Open SSH,N/A,westus2,OK,No security groups found
Network Security Groups,Open SSH,N/A,koreacentral,OK,No security groups found
Network Security Groups,Open SSH,N/A,koreasouth,OK,No security groups found
Network Security Groups,Open SSH,N/A,francecentral,OK,No security groups found
Network Security Groups,Open SSH,N/A,francesouth,OK,No security groups found
Network Security Groups,Open SSH,N/A,australiacentral,OK,No security groups found
Network Security Groups,Open SSH,N/A,australiacentral2,OK,No security groups found
Network Security Groups,Open SSH,N/A,southafricanorth,OK,No security groups found
Network Security Groups,Open SSH,N/A,southafricawest,OK,No security groups found
Network Security Groups,Open SSH,N/A,uaenorth,OK,No security groups found
Network Security Groups,Open SSH,N/A,uaecentral,OK,No security groups found
Network Security Groups,Open SSH,N/A,global,OK,No security groups found
Network Security Groups,Open CIFS,N/A,eastasia,OK,No security groups found
Network Security Groups,Open CIFS,N/A,southeastasia,OK,No security groups found
Network Security Groups,Open CIFS,N/A,centralus,OK,No security groups found
Network Security Groups,Open CIFS,N/A,eastus,OK,No security groups found
Network Security Groups,Open CIFS,N/A,eastus2,OK,No security groups found
Network Security Groups,Open CIFS,N/A,westus,OK,No security groups found
Network Security Groups,Open CIFS,N/A,northcentralus,OK,No security groups found
Network Security Groups,Open CIFS,N/A,southcentralus,OK,No security groups found
Network Security Groups,Open CIFS,N/A,northeurope,OK,No security groups found
Network Security Groups,Open CIFS,N/A,westeurope,OK,No security groups found
Network Security Groups,Open CIFS,N/A,germanycentral,OK,No security groups found
Network Security Groups,Open CIFS,N/A,germanynortheast,OK,No security groups found
Network Security Groups,Open CIFS,N/A,germanywestcentral,OK,No security groups found
Network Security Groups,Open CIFS,N/A,germanynorth,OK,No security groups found
Network Security Groups,Open CIFS,N/A,switzerlandnorth,OK,No security groups found
Network Security Groups,Open CIFS,N/A,switzerlandwest,OK,No security groups found
Network Security Groups,Open CIFS,N/A,norwaywest,OK,No security groups found
Network Security Groups,Open CIFS,N/A,norwayeast,OK,No security groups found
Network Security Groups,Open CIFS,N/A,japanwest,OK,No security groups found
Network Security Groups,Open CIFS,N/A,japaneast,OK,No security groups found
Network Security Groups,Open CIFS,N/A,brazilsouth,OK,No security groups found
Network Security Groups,Open CIFS,N/A,australiaeast,OK,No security groups found
Network Security Groups,Open CIFS,N/A,australiasoutheast,OK,No security groups found
Network Security Groups,Open CIFS,N/A,southindia,OK,No security groups found
Network Security Groups,Open CIFS,N/A,centralindia,OK,No security groups found
Network Security Groups,Open CIFS,N/A,westindia,OK,No security groups found
Network Security Groups,Open CIFS,N/A,canadacentral,OK,No security groups found
Network Security Groups,Open CIFS,N/A,canadaeast,OK,No security groups found
Network Security Groups,Open CIFS,N/A,uksouth,OK,No security groups found
Network Security Groups,Open CIFS,N/A,ukwest,OK,No security groups found
Network Security Groups,Open CIFS,N/A,westcentralus,OK,No security groups found
Network Security Groups,Open CIFS,N/A,westus2,OK,No security groups found
Network Security Groups,Open CIFS,N/A,koreacentral,OK,No security groups found
Network Security Groups,Open CIFS,N/A,koreasouth,OK,No security groups found
Network Security Groups,Open CIFS,N/A,francecentral,OK,No security groups found
Network Security Groups,Open CIFS,N/A,francesouth,OK,No security groups found
Network Security Groups,Open CIFS,N/A,australiacentral,OK,No security groups found
Network Security Groups,Open CIFS,N/A,australiacentral2,OK,No security groups found
Network Security Groups,Open CIFS,N/A,southafricanorth,OK,No security groups found
Network Security Groups,Open CIFS,N/A,southafricawest,OK,No security groups found
Network Security Groups,Open CIFS,N/A,uaenorth,OK,No security groups found
Network Security Groups,Open CIFS,N/A,uaecentral,OK,No security groups found
Network Security Groups,Open CIFS,N/A,global,OK,No security groups found
Network Security Groups,Open DNS,N/A,eastasia,OK,No security groups found
Network Security Groups,Open DNS,N/A,southeastasia,OK,No security groups found
Network Security Groups,Open DNS,N/A,centralus,OK,No security groups found
Network Security Groups,Open DNS,N/A,eastus,OK,No security groups found
Network Security Groups,Open DNS,N/A,eastus2,OK,No security groups found
Network Security Groups,Open DNS,N/A,westus,OK,No security groups found
Network Security Groups,Open DNS,N/A,northcentralus,OK,No security groups found
Network Security Groups,Open DNS,N/A,southcentralus,OK,No security groups found
Network Security Groups,Open DNS,N/A,northeurope,OK,No security groups found
Network Security Groups,Open DNS,N/A,westeurope,OK,No security groups found
Network Security Groups,Open DNS,N/A,germanycentral,OK,No security groups found
Network Security Groups,Open DNS,N/A,germanynortheast,OK,No security groups found
Network Security Groups,Open DNS,N/A,germanywestcentral,OK,No security groups found
Network Security Groups,Open DNS,N/A,germanynorth,OK,No security groups found
Network Security Groups,Open DNS,N/A,switzerlandnorth,OK,No security groups found
Network Security Groups,Open DNS,N/A,switzerlandwest,OK,No security groups found
Network Security Groups,Open DNS,N/A,norwaywest,OK,No security groups found
Network Security Groups,Open DNS,N/A,norwayeast,OK,No security groups found
Network Security Groups,Open DNS,N/A,japanwest,OK,No security groups found
Network Security Groups,Open DNS,N/A,japaneast,OK,No security groups found
Network Security Groups,Open DNS,N/A,brazilsouth,OK,No security groups found
Network Security Groups,Open DNS,N/A,australiaeast,OK,No security groups found
Network Security Groups,Open DNS,N/A,australiasoutheast,OK,No security groups found
Network Security Groups,Open DNS,N/A,southindia,OK,No security groups found
Network Security Groups,Open DNS,N/A,centralindia,OK,No security groups found
Network Security Groups,Open DNS,N/A,westindia,OK,No security groups found
Network Security Groups,Open DNS,N/A,canadacentral,OK,No security groups found
Network Security Groups,Open DNS,N/A,canadaeast,OK,No security groups found
Network Security Groups,Open DNS,N/A,uksouth,OK,No security groups found
Network Security Groups,Open DNS,N/A,ukwest,OK,No security groups found
Network Security Groups,Open DNS,N/A,westcentralus,OK,No security groups found
Network Security Groups,Open DNS,N/A,westus2,OK,No security groups found
Network Security Groups,Open DNS,N/A,koreacentral,OK,No security groups found
Network Security Groups,Open DNS,N/A,koreasouth,OK,No security groups found
Network Security Groups,Open DNS,N/A,francecentral,OK,No security groups found
Network Security Groups,Open DNS,N/A,francesouth,OK,No security groups found
Network Security Groups,Open DNS,N/A,australiacentral,OK,No security groups found
Network Security Groups,Open DNS,N/A,australiacentral2,OK,No security groups found
Network Security Groups,Open DNS,N/A,southafricanorth,OK,No security groups found
Network Security Groups,Open DNS,N/A,southafricawest,OK,No security groups found
Network Security Groups,Open DNS,N/A,uaenorth,OK,No security groups found
Network Security Groups,Open DNS,N/A,uaecentral,OK,No security groups found
Network Security Groups,Open DNS,N/A,global,OK,No security groups found
Network Security Groups,Open RDP,N/A,eastasia,OK,No security groups found
Network Security Groups,Open RDP,N/A,southeastasia,OK,No security groups found
Network Security Groups,Open RDP,N/A,centralus,OK,No security groups found
Network Security Groups,Open RDP,N/A,eastus,OK,No security groups found
Network Security Groups,Open RDP,N/A,eastus2,OK,No security groups found
Network Security Groups,Open RDP,N/A,westus,OK,No security groups found
Network Security Groups,Open RDP,N/A,northcentralus,OK,No security groups found
Network Security Groups,Open RDP,N/A,southcentralus,OK,No security groups found
Network Security Groups,Open RDP,N/A,northeurope,OK,No security groups found
Network Security Groups,Open RDP,N/A,westeurope,OK,No security groups found
Network Security Groups,Open RDP,N/A,germanycentral,OK,No security groups found
Network Security Groups,Open RDP,N/A,germanynortheast,OK,No security groups found
Network Security Groups,Open RDP,N/A,germanywestcentral,OK,No security groups found
Network Security Groups,Open RDP,N/A,germanynorth,OK,No security groups found
Network Security Groups,Open RDP,N/A,switzerlandnorth,OK,No security groups found
Network Security Groups,Open RDP,N/A,switzerlandwest,OK,No security groups found
Network Security Groups,Open RDP,N/A,norwaywest,OK,No security groups found
Network Security Groups,Open RDP,N/A,norwayeast,OK,No security groups found
Network Security Groups,Open RDP,N/A,japanwest,OK,No security groups found
Network Security Groups,Open RDP,N/A,japaneast,OK,No security groups found
Network Security Groups,Open RDP,N/A,brazilsouth,OK,No security groups found
Network Security Groups,Open RDP,N/A,australiaeast,OK,No security groups found
Network Security Groups,Open RDP,N/A,australiasoutheast,OK,No security groups found
Network Security Groups,Open RDP,N/A,southindia,OK,No security groups found
Network Security Groups,Open RDP,N/A,centralindia,OK,No security groups found
Network Security Groups,Open RDP,N/A,westindia,OK,No security groups found
Network Security Groups,Open RDP,N/A,canadacentral,OK,No security groups found
Network Security Groups,Open RDP,N/A,canadaeast,OK,No security groups found
Network Security Groups,Open RDP,N/A,uksouth,OK,No security groups found
Network Security Groups,Open RDP,N/A,ukwest,OK,No security groups found
Network Security Groups,Open RDP,N/A,westcentralus,OK,No security groups found
Network Security Groups,Open RDP,N/A,westus2,OK,No security groups found
Network Security Groups,Open RDP,N/A,koreacentral,OK,No security groups found
Network Security Groups,Open RDP,N/A,koreasouth,OK,No security groups found
Network Security Groups,Open RDP,N/A,francecentral,OK,No security groups found
Network Security Groups,Open RDP,N/A,francesouth,OK,No security groups found
Network Security Groups,Open RDP,N/A,australiacentral,OK,No security groups found
Network Security Groups,Open RDP,N/A,australiacentral2,OK,No security groups found
Network Security Groups,Open RDP,N/A,southafricanorth,OK,No security groups found
Network Security Groups,Open RDP,N/A,southafricawest,OK,No security groups found
Network Security Groups,Open RDP,N/A,uaenorth,OK,No security groups found
Network Security Groups,Open RDP,N/A,uaecentral,OK,No security groups found
Network Security Groups,Open RDP,N/A,global,OK,No security groups found
Network Security Groups,Open Telnet,N/A,eastasia,OK,No security groups found
Network Security Groups,Open Telnet,N/A,southeastasia,OK,No security groups found
Network Security Groups,Open Telnet,N/A,centralus,OK,No security groups found
Network Security Groups,Open Telnet,N/A,eastus,OK,No security groups found
Network Security Groups,Open Telnet,N/A,eastus2,OK,No security groups found
Network Security Groups,Open Telnet,N/A,westus,OK,No security groups found
Network Security Groups,Open Telnet,N/A,northcentralus,OK,No security groups found
Network Security Groups,Open Telnet,N/A,southcentralus,OK,No security groups found
Network Security Groups,Open Telnet,N/A,northeurope,OK,No security groups found
Network Security Groups,Open Telnet,N/A,westeurope,OK,No security groups found
Network Security Groups,Open Telnet,N/A,germanycentral,OK,No security groups found
Network Security Groups,Open Telnet,N/A,germanynortheast,OK,No security groups found
Network Security Groups,Open Telnet,N/A,germanywestcentral,OK,No security groups found
Network Security Groups,Open Telnet,N/A,germanynorth,OK,No security groups found
Network Security Groups,Open Telnet,N/A,switzerlandnorth,OK,No security groups found
Network Security Groups,Open Telnet,N/A,switzerlandwest,OK,No security groups found
